Date,Product_ID,Store_ID,Units_Sold,Revenue,Promotion,Holiday
2023-08-18,P004,S002,200,60000,0,0
2023-08-18,P004,S003,142,42600,0,0
2023-08-18,P005,S001,160,28800,1,0
2023-08-18,P005,S002,171,30780,1,0
2023-08-18,P005,S003,89,16020,0,0
2023-08-19,P001,S001,106,21200,0,0
2023-08-19,P001,S002,159,31800,1,0
2023-08-19,P001,S003,126,25200,0,0
2023-08-19,P002,S001,137,34250,0,0
2023-08-19,P002,S002,173,43250,0,0
2023-08-19,P002,S003,145,36250,0,0
2023-08-19,P003,S001,109,16350,0,0
2023-08-19,P003,S002,113,16950,0,0
2023-08-19,P003,S003,98,14700,1,0
2023-08-19,P004,S001,178,53400,0,0
2023-08-19,P004,S002,221,66300,0,0
2023-08-19,P004,S003,169,50700,0,0
2023-08-19,P005,S001,110,19800,0,0
2023-08-19,P005,S002,129,23220,0,0
2023-08-19,P005,S003,102,18360,0,0
2023-08-20,P001,S001,154,30800,1,0
2023-08-20,P001,S002,123,24600,0,0
2023-08-20,P001,S003,95,19000,0,0
2023-08-20,P002,S001,180,45000,1,0
2023-08-20,P002,S002,184,46000,0,0
2023-08-20,P002,S003,151,37750,0,0
2023-08-20,P003,S001,89,13350,0,0
2023-08-20,P003,S002,134,20100,0,0
2023-08-20,P003,S003,91,13650,1,0
2023-08-20,P004,S001,171,51300,0,0
2023-08-20,P004,S002,214,64200,0,0
2023-08-20,P004,S003,146,43800,0,0
2023-08-20,P005,S001,126,22680,0,0
2023-08-20,P005,S002,171,30780,1,0
2023-08-20,P005,S003,107,19260,1,0
2023-08-21,P001,S001,93,18600,0,0
2023-08-21,P001,S002,148,29600,1,0
2023-08-21,P001,S003,92,18400,0,0
2023-08-21,P002,S001,151,37750,1,0
2023-08-21,P002,S002,150,37500,0,0
2023-08-21,P002,S003,134,33500,0,0
2023-08-21,P003,S001,117,17550,1,0
2023-08-21,P003,S002,84,12600,0,0
2023-08-21,P003,S003,86,12900,0,0
2023-08-21,P004,S001,148,44400,0,0
2023-08-21,P004,S002,213,63900,0,0
2023-08-21,P004,S003,133,39900,0,0
2023-08-21,P005,S001,123,22140,0,0
2023-08-21,P005,S002,156,28080,1,0
2023-08-21,P005,S003,130,23400,1,0
2023-08-22,P001,S001,125,25000,1,0
2023-08-22,P001,S002,112,22400,0,0
2023-08-22,P001,S003,91,18200,0,0
2023-08-22,P002,S001,116,29000,0,0
2023-08-22,P002,S002,169,42250,0,0
2023-08-22,P002,S003,129,32250,0,0
2023-08-22,P003,S001,92,13800,0,0
2023-08-22,P003,S002,106,15900,0,0
2023-08-22,P003,S003,75,11250,0,0
2023-08-22,P004,S001,197,59100,1,0
2023-08-22,P004,S002,177,53100,0,0
2023-08-22,P004,S003,204,61200,1,0
2023-08-22,P005,S001,145,26100,1,0
2023-08-22,P005,S002,126,22680,0,0
2023-08-22,P005,S003,102,18360,0,0
2023-08-23,P001,S001,107,21400,0,0
2023-08-23,P001,S002,144,28800,1,0
2023-08-23,P001,S003,107,21400,1,0
2023-08-23,P002,S001,168,42000,1,0
2023-08-23,P002,S002,165,41250,0,0
2023-08-23,P002,S003,130,32500,0,0
2023-08-23,P003,S001,95,14250,0,0
2023-08-23,P003,S002,95,14250,0,0
2023-08-23,P003,S003,85,12750,0,0
2023-08-23,P004,S001,171,51300,0,0
2023-08-23,P004,S002,232,69600,1,0
2023-08-23,P004,S003,157,47100,0,0
2023-08-23,P005,S001,110,19800,0,0
2023-08-23,P005,S002,131,23580,0,0
2023-08-23,P005,S003,113,20340,0,0
2023-08-24,P001,S001,107,21400,0,0
2023-08-24,P001,S002,118,23600,0,0
2023-08-24,P001,S003,119,23800,1,0
2023-08-24,P002,S001,149,37250,0,0
2023-08-24,P002,S002,147,36750,0,0
2023-08-24,P002,S003,142,35500,0,0
2023-08-24,P003,S001,84,12600,0,0
2023-08-24,P003,S002,102,15300,0,0
2023-08-24,P003,S003,91,13650,0,0
2023-08-24,P004,S001,162,48600,0,0
2023-08-24,P004,S002,241,72300,1,0
2023-08-24,P004,S003,155,46500,1,0
2023-08-24,P005,S001,113,20340,0,0
2023-08-24,P005,S002,163,29340,1,0
2023-08-24,P005,S003,111,19980,1,0
2023-08-25,P001,S001,97,19400,0,0
2023-08-25,P001,S002,131,26200,0,0
2023-08-25,P001,S003,114,22800,1,0
2023-08-25,P002,S001,156,39000,1,0
2023-08-25,P002,S002,150,37500,0,0
2023-08-25,P002,S003,139,34750,0,0
2023-08-25,P003,S001,97,14550,0,0
2023-08-25,P003,S002,109,16350,0,0
2023-08-25,P003,S003,80,12000,0,0
2023-08-25,P004,S001,142,42600,0,0
2023-08-25,P004,S002,186,55800,0,0
2023-08-25,P004,S003,142,42600,0,0
2023-08-25,P005,S001,101,18180,0,0
2023-08-25,P005,S002,155,27900,0,0
2023-08-25,P005,S003,113,20340,0,0
2023-08-26,P001,S001,124,24800,0,0
2023-08-26,P001,S002,117,23400,0,0
2023-08-26,P001,S003,117,23400,0,0
2023-08-26,P002,S001,144,36000,0,0
2023-08-26,P002,S002,165,41250,0,0
2023-08-26,P002,S003,138,34500,0,0
2023-08-26,P003,S001,100,15000,0,0
2023-08-26,P003,S002,133,19950,0,0
2023-08-26,P003,S003,95,14250,1,0
2023-08-26,P004,S001,175,52500,0,0
2023-08-26,P004,S002,183,54900,0,0
2023-08-26,P004,S003,173,51900,1,0
2023-08-26,P005,S001,133,23940,0,0
2023-08-26,P005,S002,148,26640,0,0
2023-08-26,P005,S003,131,23580,0,0
2023-08-27,P001,S001,132,26400,1,0
2023-08-27,P001,S002,156,31200,0,0
2023-08-27,P001,S003,101,20200,0,0
2023-08-27,P002,S001,142,35500,0,0
2023-08-27,P002,S002,159,39750,0,0
2023-08-27,P002,S003,137,34250,0,0
2023-08-27,P003,S001,105,15750,0,0
2023-08-27,P003,S002,108,16200,0,0
2023-08-27,P003,S003,120,18000,1,0
2023-08-27,P004,S001,164,49200,0,0
2023-08-27,P004,S002,206,61800,0,0
2023-08-27,P004,S003,167,50100,0,0
2023-08-27,P005,S001,139,25020,0,0
2023-08-27,P005,S002,164,29520,0,0
2023-08-27,P005,S003,137,24660,1,0
2023-08-28,P001,S001,113,22600,0,0
2023-08-28,P001,S002,130,26000,0,0
2023-08-28,P001,S003,91,18200,0,0
2023-08-28,P002,S001,133,33250,0,0
2023-08-28,P002,S002,143,35750,0,0
2023-08-28,P002,S003,117,29250,0,0
2023-08-28,P003,S001,89,13350,0,0
2023-08-28,P003,S002,108,16200,0,0
2023-08-28,P003,S003,93,13950,1,0
2023-08-28,P004,S001,175,52500,0,0
2023-08-28,P004,S002,166,49800,0,0
2023-08-28,P004,S003,141,42300,0,0
2023-08-28,P005,S001,134,24120,1,0
2023-08-28,P005,S002,144,25920,0,0
2023-08-28,P005,S003,103,18540,0,0
2023-08-29,P001,S001,104,20800,0,0
2023-08-29,P001,S002,112,22400,0,0
2023-08-29,P001,S003,102,20400,0,0
2023-08-29,P002,S001,117,29250,0,0
2023-08-29,P002,S002,164,41000,0,0
2023-08-29,P002,S003,120,30000,0,0
2023-08-29,P003,S001,86,12900,0,0
2023-08-29,P003,S002,101,15150,0,0
2023-08-29,P003,S003,79,11850,0,0
2023-08-29,P004,S001,189,56700,1,0
2023-08-29,P004,S002,156,46800,0,0
2023-08-29,P004,S003,158,47400,0,0
2023-08-29,P005,S001,107,19260,0,0
2023-08-29,P005,S002,124,22320,0,0
2023-08-29,P005,S003,124,22320,1,0
2023-08-30,P001,S001,115,23000,0,0
2023-08-30,P001,S002,127,25400,0,0
2023-08-30,P001,S003,90,18000,0,0
2023-08-30,P002,S001,150,37500,0,0
2023-08-30,P002,S002,153,38250,0,0
2023-08-30,P002,S003,139,34750,0,0
2023-08-30,P003,S001,112,16800,1,0
2023-08-30,P003,S002,108,16200,0,0
2023-08-30,P003,S003,76,11400,0,0
2023-08-30,P004,S001,140,42000,0,0
2023-08-30,P004,S002,173,51900,0,0
2023-08-30,P004,S003,155,46500,0,0
2023-08-30,P005,S001,143,25740,1,0
2023-08-30,P005,S002,145,26100,1,0
2023-08-30,P005,S003,145,26100,1,0
2023-08-31,P001,S001,109,21800,0,0
2023-08-31,P001,S002,152,30400,1,0
2023-08-31,P001,S003,102,20400,0,0
2023-08-31,P002,S001,128,32000,0,0
2023-08-31,P002,S002,206,51500,1,0
2023-08-31,P002,S003,106,26500,0,0
2023-08-31,P003,S001,94,14100,0,0
2023-08-31,P003,S002,125,18750,0,0
2023-08-31,P003,S003,69,10350,0,0
2023-08-31,P004,S001,144,43200,0,0
2023-08-31,P004,S002,200,60000,0,0
2023-08-31,P004,S003,151,45300,1,0
2023-08-31,P005,S001,122,21960,0,0
2023-08-31,P005,S002,135,24300,0,0
2023-08-31,P005,S003,110,19800,0,0
2023-09-01,P001,S001,120,24000,1,0
2023-09-01,P001,S002,119,23800,0,0
2023-09-01,P001,S003,115,23000,1,0
2023-09-01,P002,S001,170,42500,1,0
2023-09-01,P002,S002,140,35000,0,0
2023-09-01,P002,S003,114,28500,0,0
2023-09-01,P003,S001,85,12750,0,0
2023-09-01,P003,S002,75,11250,0,0
2023-09-01,P003,S003,87,13050,0,0
2023-09-01,P004,S001,139,41700,0,0
2023-09-01,P004,S002,205,61500,0,0
2023-09-01,P004,S003,180,54000,1,0
2023-09-01,P005,S001,118,21240,0,0
2023-09-01,P005,S002,121,21780,0,0
2023-09-01,P005,S003,108,19440,0,0
2023-09-02,P001,S001,115,23000,0,0
2023-09-02,P001,S002,162,32400,1,0
2023-09-02,P001,S003,142,28400,1,0
2023-09-02,P002,S001,143,35750,0,0
2023-09-02,P002,S002,223,55750,1,0
2023-09-02,P002,S003,127,31750,0,0
2023-09-02,P003,S001,88,13200,1,0
2023-09-02,P003,S002,122,18300,1,0
2023-09-02,P003,S003,94,14100,1,0
2023-09-02,P004,S001,178,53400,0,0
2023-09-02,P004,S002,255,76500,1,0
2023-09-02,P004,S003,164,49200,0,0
2023-09-02,P005,S001,137,24660,0,0
2023-09-02,P005,S002,150,27000,0,0
2023-09-02,P005,S003,121,21780,1,0
2023-09-03,P001,S001,118,23600,0,0
2023-09-03,P001,S002,127,25400,0,0
2023-09-03,P001,S003,105,21000,0,0
2023-09-03,P002,S001,169,42250,1,0
2023-09-03,P002,S002,160,40000,0,0
2023-09-03,P002,S003,128,32000,0,0
2023-09-03,P003,S001,131,19650,1,0
2023-09-03,P003,S002,93,13950,0,0
2023-09-03,P003,S003,79,11850,0,0
2023-09-03,P004,S001,159,47700,0,0
2023-09-03,P004,S002,194,58200,0,0
2023-09-03,P004,S003,164,49200,0,0
2023-09-03,P005,S001,99,17820,0,0
2023-09-03,P005,S002,140,25200,0,0
2023-09-03,P005,S003,119,21420,0,0
2023-09-04,P001,S001,137,27400,1,0
2023-09-04,P001,S002,105,21000,0,0
2023-09-04,P001,S003,102,20400,0,0
2023-09-04,P002,S001,139,34750,0,0
2023-09-04,P002,S002,166,41500,0,0
2023-09-04,P002,S003,141,35250,1,0
2023-09-04,P003,S001,89,13350,0,0
2023-09-04,P003,S002,107,16050,0,0
2023-09-04,P003,S003,80,12000,0,0
2023-09-04,P004,S001,138,41400,0,0
2023-09-04,P004,S002,167,50100,0,0
2023-09-04,P004,S003,141,42300,0,0
2023-09-04,P005,S001,154,27720,1,0
2023-09-04,P005,S002,136,24480,0,0
2023-09-04,P005,S003,96,17280,0,0
2023-09-05,P001,S001,99,19800,0,0
2023-09-05,P001,S002,115,23000,0,0
2023-09-05,P001,S003,111,22200,1,0
2023-09-05,P002,S001,129,32250,0,0
2023-09-05,P002,S002,148,37000,0,0
2023-09-05,P002,S003,116,29000,0,0
2023-09-05,P003,S001,77,11550,0,0
2023-09-05,P003,S002,89,13350,0,0
2023-09-05,P003,S003,76,11400,0,0
2023-09-05,P004,S001,143,42900,0,0
2023-09-05,P004,S002,178,53400,0,0
2023-09-05,P004,S003,150,45000,0,0
2023-09-05,P005,S001,125,22500,0,0
2023-09-05,P005,S002,139,25020,0,0
2023-09-05,P005,S003,102,18360,0,0
2023-09-06,P001,S001,110,22000,0,0
2023-09-06,P001,S002,120,24000,0,0
2023-09-06,P001,S003,112,22400,1,0
2023-09-06,P002,S001,165,41250,1,0
2023-09-06,P002,S002,177,44250,1,0
2023-09-06,P002,S003,104,26000,0,0
2023-09-06,P003,S001,85,12750,0,0
2023-09-06,P003,S002,87,13050,0,0
2023-09-06,P003,S003,91,13650,1,0
2023-09-06,P004,S001,162,48600,0,0
2023-09-06,P004,S002,185,55500,0,0
2023-09-06,P004,S003,170,51000,1,0
2023-09-06,P005,S001,112,20160,0,0
2023-09-06,P005,S002,134,24120,0,0
2023-09-06,P005,S003,107,19260,0,0
2023-09-07,P001,S001,102,20400,0,0
2023-09-07,P001,S002,110,22000,0,0
2023-09-07,P001,S003,97,19400,0,0
2023-09-07,P002,S001,120,30000,0,0
2023-09-07,P002,S002,168,42000,1,0
2023-09-07,P002,S003,126,31500,0,0
2023-09-07,P003,S001,89,13350,0,0
2023-09-07,P003,S002,112,16800,0,0
2023-09-07,P003,S003,85,12750,0,0
2023-09-07,P004,S001,158,47400,0,0
2023-09-07,P004,S002,233,69900,1,0
2023-09-07,P004,S003,130,39000,0,0
2023-09-07,P005,S001,112,20160,0,0
2023-09-07,P005,S002,131,23580,0,0
2023-09-07,P005,S003,120,21600,1,0
2023-09-08,P001,S001,112,22400,0,0
2023-09-08,P001,S002,124,24800,0,0
2023-09-08,P001,S003,97,19400,0,0
2023-09-08,P002,S001,148,37000,0,0
2023-09-08,P002,S002,151,37750,0,0
2023-09-08,P002,S003,154,38500,1,0
2023-09-08,P003,S001,95,14250,0,0
2023-09-08,P003,S002,106,15900,0,0
2023-09-08,P003,S003,88,13200,0,0
2023-09-08,P004,S001,160,48000,0,0
2023-09-08,P004,S002,186,55800,0,0
2023-09-08,P004,S003,135,40500,0,0
2023-09-08,P005,S001,110,19800,0,0
2023-09-08,P005,S002,134,24120,0,0
2023-09-08,P005,S003,120,21600,1,0
2023-09-09,P001,S001,144,28800,1,0
2023-09-09,P001,S002,133,26600,0,0
2023-09-09,P001,S003,113,22600,0,0
2023-09-09,P002,S001,173,43250,1,0
2023-09-09,P002,S002,180,45000,0,0
2023-09-09,P002,S003,115,28750,0,0
2023-09-09,P003,S001,91,13650,0,0
2023-09-09,P003,S002,136,20400,1,0
2023-09-09,P003,S003,84,12600,0,0
2023-09-09,P004,S001,173,51900,0,0
2023-09-09,P004,S002,238,71400,1,0
2023-09-09,P004,S003,186,55800,1,0
2023-09-09,P005,S001,111,19980,0,0
2023-09-09,P005,S002,175,31500,1,0
2023-09-09,P005,S003,128,23040,0,0
2023-09-10,P001,S001,140,28000,1,0
2023-09-10,P001,S002,161,32200,1,0
2023-09-10,P001,S003,119,23800,0,0
2023-09-10,P002,S001,174,43500,0,0
2023-09-10,P002,S002,155,38750,0,0
2023-09-10,P002,S003,150,37500,0,0
2023-09-10,P003,S001,115,17250,1,0
2023-09-10,P003,S002,101,15150,0,0
2023-09-10,P003,S003,92,13800,0,0
2023-09-10,P004,S001,188,56400,1,0
2023-09-10,P004,S002,197,59100,0,0
2023-09-10,P004,S003,183,54900,1,0
2023-09-10,P005,S001,152,27360,1,0
2023-09-10,P005,S002,155,27900,1,0
2023-09-10,P005,S003,100,18000,0,0
2023-09-11,P001,S001,134,26800,1,0
2023-09-11,P001,S002,133,26600,0,0
2023-09-11,P001,S003,104,20800,0,0
2023-09-11,P002,S001,115,28750,0,0
2023-09-11,P002,S002,172,43000,1,0
2023-09-11,P002,S003,169,42250,1,0
2023-09-11,P003,S001,82,12300,0,0
2023-09-11,P003,S002,106,15900,1,0
2023-09-11,P003,S003,76,11400,0,0
2023-09-11,P004,S001,132,39600,0,0
2023-09-11,P004,S002,157,47100,0,0
2023-09-11,P004,S003,136,40800,0,0
2023-09-11,P005,S001,109,19620,0,0
2023-09-11,P005,S002,113,20340,0,0
2023-09-11,P005,S003,113,20340,0,0
2023-09-12,P001,S001,102,20400,0,0
2023-09-12,P001,S002,141,28200,1,0
2023-09-12,P001,S003,92,18400,0,0
2023-09-12,P002,S001,131,32750,0,0
2023-09-12,P002,S002,174,43500,0,0
2023-09-12,P002,S003,124,31000,0,0
2023-09-12,P003,S001,88,13200,0,0
2023-09-12,P003,S002,92,13800,0,0
2023-09-12,P003,S003,74,11100,0,0
2023-09-12,P004,S001,153,45900,0,0
2023-09-12,P004,S002,176,52800,0,0
2023-09-12,P004,S003,148,44400,0,0
2023-09-12,P005,S001,99,17820,0,0
2023-09-12,P005,S002,140,25200,0,0
2023-09-12,P005,S003,101,18180,0,0
2023-09-13,P001,S001,95,19000,0,0
2023-09-13,P001,S002,122,24400,0,0
2023-09-13,P001,S003,93,18600,0,0
2023-09-13,P002,S001,149,37250,1,0
2023-09-13,P002,S002,182,45500,0,0
2023-09-13,P002,S003,137,34250,1,0
2023-09-13,P003,S001,95,14250,0,0
2023-09-13,P003,S002,115,17250,0,0
2023-09-13,P003,S003,80,12000,0,0
2023-09-13,P004,S001,170,51000,0,0
2023-09-13,P004,S002,192,57600,0,0
2023-09-13,P004,S003,154,46200,0,0
2023-09-13,P005,S001,136,24480,1,0
2023-09-13,P005,S002,139,25020,0,0
2023-09-13,P005,S003,106,19080,0,0
2023-09-14,P001,S001,99,19800,0,0
2023-09-14,P001,S002,129,25800,0,0
2023-09-14,P001,S003,108,21600,1,0
2023-09-14,P002,S001,149,37250,0,0
2023-09-14,P002,S002,142,35500,0,0
2023-09-14,P002,S003,114,28500,0,0
2023-09-14,P003,S001,73,10950,0,0
2023-09-14,P003,S002,113,16950,1,0
2023-09-14,P003,S003,90,13500,0,0
2023-09-14,P004,S001,179,53700,0,0
2023-09-14,P004,S002,183,54900,0,0
2023-09-14,P004,S003,135,40500,0,0
2023-09-14,P005,S001,117,21060,0,0
2023-09-14,P005,S002,123,22140,0,0
2023-09-14,P005,S003,100,18000,0,0
2023-09-15,P001,S001,111,22200,0,0
2023-09-15,P001,S002,118,23600,0,0
2023-09-15,P001,S003,95,19000,0,0
2023-09-15,P002,S001,138,34500,0,0
2023-09-15,P002,S002,160,40000,0,0
2023-09-15,P002,S003,114,28500,0,0
2023-09-15,P003,S001,83,12450,0,0
2023-09-15,P003,S002,106,15900,0,0
2023-09-15,P003,S003,79,11850,0,0
2023-09-15,P004,S001,202,60600,1,0
2023-09-15,P004,S002,172,51600,0,0
2023-09-15,P004,S003,138,41400,0,0
2023-09-15,P005,S001,122,21960,0,0
2023-09-15,P005,S002,127,22860,0,0
2023-09-15,P005,S003,76,13680,0,0
2023-09-16,P001,S001,123,24600,0,0
2023-09-16,P001,S002,137,27400,0,0
2023-09-16,P001,S003,101,20200,0,0
2023-09-16,P002,S001,166,41500,0,0
2023-09-16,P002,S002,153,38250,0,0
2023-09-16,P002,S003,131,32750,0,0
2023-09-16,P003,S001,115,17250,1,0
2023-09-16,P003,S002,116,17400,1,0
2023-09-16,P003,S003,85,12750,0,0
2023-09-16,P004,S001,229,68700,1,0
2023-09-16,P004,S002,197,59100,0,0
2023-09-16,P004,S003,153,45900,0,0
2023-09-16,P005,S001,167,30060,1,0
2023-09-16,P005,S002,130,23400,0,0
2023-09-16,P005,S003,123,22140,0,0
2023-09-17,P001,S001,99,19800,0,0
2023-09-17,P001,S002,145,29000,0,0
2023-09-17,P001,S003,94,18800,0,0
2023-09-17,P002,S001,136,34000,0,0
2023-09-17,P002,S002,151,37750,0,0
2023-09-17,P002,S003,138,34500,0,0
2023-09-17,P003,S001,97,14550,0,0
2023-09-17,P003,S002,119,17850,0,0
2023-09-17,P003,S003,88,13200,0,0
2023-09-17,P004,S001,169,50700,0,0
2023-09-17,P004,S002,253,75900,1,0
2023-09-17,P004,S003,160,48000,0,0
2023-09-17,P005,S001,128,23040,0,0
2023-09-17,P005,S002,140,25200,0,0
2023-09-17,P005,S003,113,20340,0,0
2023-09-18,P001,S001,104,20800,0,0
2023-09-18,P001,S002,118,23600,0,0
2023-09-18,P001,S003,96,19200,0,0
2023-09-18,P002,S001,189,47250,1,0
2023-09-18,P002,S002,172,43000,1,0
2023-09-18,P002,S003,136,34000,0,0
2023-09-18,P003,S001,93,13950,0,0
2023-09-18,P003,S002,100,15000,0,0
2023-09-18,P003,S003,72,10800,0,0
2023-09-18,P004,S001,140,42000,0,0
2023-09-18,P004,S002,176,52800,0,0
2023-09-18,P004,S003,142,42600,0,0
2023-09-18,P005,S001,150,27000,1,0
2023-09-18,P005,S002,142,25560,0,0
2023-09-18,P005,S003,101,18180,0,0
2023-09-19,P001,S001,122,24400,1,0
2023-09-19,P001,S002,143,28600,1,0
2023-09-19,P001,S003,95,19000,0,0
2023-09-19,P002,S001,125,31250,0,0
2023-09-19,P002,S002,185,46250,1,0
2023-09-19,P002,S003,120,30000,0,0
2023-09-19,P003,S001,107,16050,1,0
2023-09-19,P003,S002,113,16950,0,0
2023-09-19,P003,S003,88,13200,0,0
2023-09-19,P004,S001,165,49500,0,0
2023-09-19,P004,S002,188,56400,0,0
2023-09-19,P004,S003,169,50700,0,0
2023-09-19,P005,S001,108,19440,1,0
2023-09-19,P005,S002,142,25560,0,0
2023-09-19,P005,S003,125,22500,0,0
2023-09-20,P001,S001,103,20600,0,0
2023-09-20,P001,S002,125,25000,0,0
2023-09-20,P001,S003,95,19000,0,0
2023-09-20,P002,S001,135,33750,0,0
2023-09-20,P002,S002,165,41250,0,0
2023-09-20,P002,S003,135,33750,0,0
2023-09-20,P003,S001,87,13050,0,0
2023-09-20,P003,S002,109,16350,0,0
2023-09-20,P003,S003,86,12900,0,0
2023-09-20,P004,S001,186,55800,1,0
2023-09-20,P004,S002,188,56400,0,0
2023-09-20,P004,S003,178,53400,1,0
2023-09-20,P005,S001,100,18000,0,0
2023-09-20,P005,S002,166,29880,1,0
2023-09-20,P005,S003,88,15840,0,0
2023-09-21,P001,S001,113,22600,0,0
2023-09-21,P001,S002,125,25000,0,0
2023-09-21,P001,S003,124,24800,1,0
2023-09-21,P002,S001,103,25750,0,0
2023-09-21,P002,S002,166,41500,0,0
2023-09-21,P002,S003,129,32250,0,0
2023-09-21,P003,S001,101,15150,0,0
2023-09-21,P003,S002,89,13350,0,0
2023-09-21,P003,S003,84,12600,0,0
2023-09-21,P004,S001,134,40200,0,0
2023-09-21,P004,S002,192,57600,0,0
2023-09-21,P004,S003,157,47100,0,0
2023-09-21,P005,S001,108,19440,0,0
2023-09-21,P005,S002,129,23220,0,0
2023-09-21,P005,S003,104,18720,0,0
2023-09-22,P001,S001,93,18600,0,0
2023-09-22,P001,S002,127,25400,0,0
2023-09-22,P001,S003,81,16200,0,0
2023-09-22,P002,S001,130,32500,0,0
2023-09-22,P002,S002,174,43500,0,0
2023-09-22,P002,S003,121,30250,0,0
2023-09-22,P003,S001,79,11850,0,0
2023-09-22,P003,S002,93,13950,0,0
2023-09-22,P003,S003,69,10350,0,0
2023-09-22,P004,S001,167,50100,0,0
2023-09-22,P004,S002,165,49500,0,0
2023-09-22,P004,S003,184,55200,1,0
2023-09-22,P005,S001,116,20880,0,0
2023-09-22,P005,S002,112,20160,0,0
2023-09-22,P005,S003,88,15840,0,0
2023-09-23,P001,S001,108,21600,0,0
2023-09-23,P001,S002,132,26400,0,0
2023-09-23,P001,S003,115,23000,0,0
2023-09-23,P002,S001,151,37750,0,0
2023-09-23,P002,S002,177,44250,0,0
2023-09-23,P002,S003,128,32000,0,0
2023-09-23,P003,S001,84,12600,0,0
2023-09-23,P003,S002,117,17550,0,0
2023-09-23,P003,S003,88,13200,0,0
2023-09-23,P004,S001,201,60300,1,0
2023-09-23,P004,S002,202,60600,0,0
2023-09-23,P004,S003,148,44400,0,0
2023-09-23,P005,S001,119,21420,0,0
2023-09-23,P005,S002,180,32400,1,0
2023-09-23,P005,S003,119,21420,0,0
2023-09-24,P001,S001,101,20200,0,0
2023-09-24,P001,S002,132,26400,0,0
2023-09-24,P001,S003,101,20200,0,0
2023-09-24,P002,S001,164,41000,0,0
2023-09-24,P002,S002,179,44750,0,0
2023-09-24,P002,S003,166,41500,1,0
2023-09-24,P003,S001,93,13950,0,0
2023-09-24,P003,S002,102,15300,0,0
2023-09-24,P003,S003,82,12300,0,0
2023-09-24,P004,S001,191,57300,0,0
2023-09-24,P004,S002,182,54600,0,0
2023-09-24,P004,S003,183,54900,0,0
2023-09-24,P005,S001,128,23040,0,0
2023-09-24,P005,S002,201,36180,1,0
2023-09-24,P005,S003,125,22500,0,0
2023-09-25,P001,S001,108,21600,1,0
2023-09-25,P001,S002,115,23000,0,0
2023-09-25,P001,S003,99,19800,0,0
2023-09-25,P002,S001,127,31750,0,0
2023-09-25,P002,S002,160,40000,0,0
2023-09-25,P002,S003,172,43000,1,0
2023-09-25,P003,S001,101,15150,0,0
2023-09-25,P003,S002,121,18150,0,0
2023-09-25,P003,S003,91,13650,1,0
2023-09-25,P004,S001,223,66900,1,0
2023-09-25,P004,S002,212,63600,1,0
2023-09-25,P004,S003,142,42600,0,0
2023-09-25,P005,S001,119,21420,0,0
2023-09-25,P005,S002,134,24120,0,0
2023-09-25,P005,S003,117,21060,0,0
2023-09-26,P001,S001,147,29400,1,0
2023-09-26,P001,S002,128,25600,0,0
2023-09-26,P001,S003,85,17000,0,0
2023-09-26,P002,S001,151,37750,0,0
2023-09-26,P002,S002,208,52000,1,0
2023-09-26,P002,S003,120,30000,0,0
2023-09-26,P003,S001,77,11550,0,0
2023-09-26,P003,S002,88,13200,0,0
2023-09-26,P003,S003,72,10800,0,0
2023-09-26,P004,S001,159,47700,0,0
2023-09-26,P004,S002,207,62100,0,0
2023-09-26,P004,S003,156,46800,0,0
2023-09-26,P005,S001,152,27360,1,0
2023-09-26,P005,S002,139,25020,0,0
2023-09-26,P005,S003,127,22860,1,0
2023-09-27,P001,S001,109,21800,0,0
2023-09-27,P001,S002,112,22400,0,0
2023-09-27,P001,S003,106,21200,1,0
2023-09-27,P002,S001,131,32750,0,0
2023-09-27,P002,S002,148,37000,0,0
2023-09-27,P002,S003,122,30500,0,0
2023-09-27,P003,S001,98,14700,0,0
2023-09-27,P003,S002,94,14100,0,0
2023-09-27,P003,S003,78,11700,0,0
2023-09-27,P004,S001,171,51300,0,0
2023-09-27,P004,S002,197,59100,0,0
2023-09-27,P004,S003,178,53400,1,0
2023-09-27,P005,S001,119,21420,0,0
2023-09-27,P005,S002,133,23940,0,0
2023-09-27,P005,S003,105,18900,0,0
2023-09-28,P001,S001,149,29800,1,0
2023-09-28,P001,S002,110,22000,0,0
2023-09-28,P001,S003,115,23000,1,0
2023-09-28,P002,S001,124,31000,0,0
2023-09-28,P002,S002,195,48750,1,0
2023-09-28,P002,S003,145,36250,1,0
2023-09-28,P003,S001,86,12900,0,0
2023-09-28,P003,S002,101,15150,0,0
2023-09-28,P003,S003,85,12750,0,0
2023-09-28,P004,S001,190,57000,0,0
2023-09-28,P004,S002,217,65100,1,0
2023-09-28,P004,S003,182,54600,1,0
2023-09-28,P005,S001,113,20340,0,0
2023-09-28,P005,S002,150,27000,0,0
2023-09-28,P005,S003,141,25380,1,0
2023-09-29,P001,S001,103,20600,0,0
2023-09-29,P001,S002,122,24400,0,0
2023-09-29,P001,S003,88,17600,0,0
2023-09-29,P002,S001,144,36000,0,0
2023-09-29,P002,S002,166,41500,0,0
2023-09-29,P002,S003,119,29750,0,0
2023-09-29,P003,S001,95,14250,0,0
2023-09-29,P003,S002,100,15000,0,0
2023-09-29,P003,S003,79,11850,0,0
2023-09-29,P004,S001,172,51600,0,0
2023-09-29,P004,S002,172,51600,0,0
2023-09-29,P004,S003,149,44700,0,0
2023-09-29,P005,S001,110,19800,0,0
2023-09-29,P005,S002,153,27540,0,0
